BTCUSD,GOLD,difference
3.1590709161609674,-0.40989205575642373,3.568962971917391
0.3599190641294874,-0.2795698057493837,0.6394888698788711
2.597892469682047,-0.12203578368786219,2.719928253369909
-1.1078021757875307,0.12126031544848359,-1.2290624912360144
